recorte,ano,mes,chuva_media_mm,mediana_mm,min_mm,max_mm,p90_mm,area_seca_pct,pixels
"Sub-bacia Madre de Dios",2009,09,108.6,99.2,26.1,238.7,171.2,0.0,4179
"Sub-bacia Madre de Dios",2009,10,109.6,108.0,26.6,396.9,150.1,0.0,4179
"Sub-bacia Madre de Dios",2009,11,317.2,289.3,89.4,1010.6,532.8,0.0,4179
"Sub-bacia Madre de Dios",2009,12,321.3,328.8,91.2,623.8,443.5,0.0,4179
"Sub-bacia Madre de Dios",2010,01,286.6,281.1,117.8,542.5,390.2,0.0,4179
"Sub-bacia Madre de Dios",2010,02,371.2,373.6,99.7,788.1,509.8,0.0,4179
"Sub-bacia Madre de Dios",2010,03,327.6,320.5,62.4,824.7,509.6,0.0,4179
"Sub-bacia Madre de Dios",2010,04,137.6,139.9,34.6,344.6,186.2,0.0,4179
"Sub-bacia Madre de Dios",2010,05,101.6,98.9,24.6,239.8,150.4,0.0,4179
"Sub-bacia Madre de Dios",2010,06,25.9,22.4,6.5,74.7,44.3,56.7,4179
"Sub-bacia Madre de Dios",2010,07,41.1,36.2,5.6,100.5,75.5,24.7,4179
"Sub-bacia Madre de Dios",2010,08,38.6,37.0,3.8,105.0,60.6,19.6,4179
"Sub-bacia Madre de Dios",2010,09,96.6,93.2,22.1,223.7,157.4,0.5,4179
"Sub-bacia Madre de Dios",2010,10,216.8,219.1,64.4,511.1,289.0,0.0,4179
"Sub-bacia Madre de Dios",2010,11,205.6,206.1,36.3,495.2,285.7,0.0,4179
"Sub-bacia Madre de Dios",2010,12,261.0,217.2,96.1,698.8,485.8,0.0,4179
"Sub-bacia Madre de Dios",2011,01,298.6,296.5,81.7,565.8,431.7,0.0,4179
"Sub-bacia Madre de Dios",2011,02,446.8,407.8,142.6,896.8,685.3,0.0,4179
"Sub-bacia Madre de Dios",2011,03,316.9,318.0,72.9,649.0,439.7,0.0,4179
"Sub-bacia Madre de Dios",2011,04,290.5,285.5,56.5,610.2,414.1,0.0,4179
"Sub-bacia Madre de Dios",2011,05,128.7,117.4,27.2,320.3,221.8,0.0,4179
"Sub-bacia Madre de Dios",2011,06,49.1,46.0,7.2,148.8,84.6,18.4,4179
"Sub-bacia Madre de Dios",2011,07,32.2,28.2,5.3,98.7,59.9,43.8,4179
"Sub-bacia Madre de Dios",2011,08,44.9,42.8,14.2,111.6,67.4,12.3,4179
"Sub-bacia Madre de Dios",2011,09,141.9,143.3,29.7,382.7,207.6,0.0,4179
"Sub-bacia Madre de Dios",2011,10,167.0,159.9,51.6,406.2,250.0,0.0,4179
"Sub-bacia Madre de Dios",2011,11,205.1,196.0,54.7,477.6,293.5,0.0,4179
"Sub-bacia Madre de Dios",2011,12,316.9,281.0,152.2,744.0,476.4,0.0,4179
"Sub-bacia Madre de Dios",2012,01,272.2,270.9,135.6,478.1,360.5,0.0,4179
"Sub-bacia Madre de Dios",2012,02,385.4,368.1,123.4,942.1,568.6,0.0,4179
"Sub-bacia Madre de Dios",2012,03,264.5,247.7,71.5,619.0,410.1,0.0,4179
"Sub-bacia Madre de Dios",2012,04,284.6,264.2,82.7,666.1,450.3,0.0,4179
"Sub-bacia Madre de Dios",2012,05,186.9,175.6,19.9,567.5,366.2,0.2,4179
"Sub-bacia Madre de Dios",2012,06,77.3,66.9,7.9,267.8,147.9,18.8,4179
"Sub-bacia Madre de Dios",2012,07,33.4,28.4,4.7,101.0,67.7,40.5,4179
"Sub-bacia Madre de Dios",2012,08,27.4,25.5,9.6,83.0,40.7,48.0,4179
"Sub-bacia Madre de Dios",2012,09,157.6,156.2,39.8,344.6,224.9,0.0,4179
"Sub-bacia Madre de Dios",2012,10,149.8,158.4,33.6,290.0,200.5,0.0,4179
"Sub-bacia Madre de Dios",2012,11,310.1,289.0,89.6,779.9,464.0,0.0,4179
"Sub-bacia Madre de Dios",2012,12,322.5,276.7,91.7,913.5,514.6,0.0,4179
"Sub-bacia Madre de Dios",2013,01,252.0,237.3,134.9,462.0,341.8,0.0,4179
"Sub-bacia Madre de Dios",2013,02,363.1,305.7,120.3,866.3,578.4,0.0,4179
"Sub-bacia Madre de Dios",2013,03,306.1,290.3,97.1,606.0,438.7,0.0,4179
"Sub-bacia Madre de Dios",2013,04,119.1,111.6,32.3,276.1,185.8,0.0,4179
"Sub-bacia Madre de Dios",2013,05,187.3,187.7,39.1,463.4,266.2,0.0,4179
"Sub-bacia Madre de Dios",2013,06,85.8,83.9,11.4,205.8,143.5,5.8,4179
"Sub-bacia Madre de Dios",2013,07,30.7,26.8,7.8,93.8,55.6,45.3,4179
"Sub-bacia Madre de Dios",2013,08,65.2,63.3,22.0,157.0,93.7,0.4,4179
"Sub-bacia Madre de Dios",2013,09,84.1,80.9,19.3,191.5,118.9,1.5,4179
"Sub-bacia Madre de Dios",2013,10,284.7,257.5,96.0,722.9,424.0,0.0,4179
"Sub-bacia Madre de Dios",2013,11,240.3,215.7,55.8,576.7,374.6,0.0,4179
"Sub-bacia Madre de Dios",2013,12,357.3,303.2,173.5,904.2,584.8,0.0,4179
"Sub-bacia Madre de Dios",2014,01,433.9,409.9,139.4,776.9,652.1,0.0,4179
"Sub-bacia Madre de Dios",2014,02,446.2,400.1,120.9,937.7,691.4,0.0,4179
"Sub-bacia Madre de Dios",2014,03,387.2,388.1,132.0,682.7,557.3,0.0,4179
"Sub-bacia Madre de Dios",2014,04,179.9,180.0,39.2,391.0,256.2,0.0,4179
"Sub-bacia Madre de Dios",2014,05,231.5,222.0,45.5,575.9,363.3,0.0,4179
"Sub-bacia Madre de Dios",2014,06,93.7,86.0,7.0,220.6,168.1,13.9,4179
"Sub-bacia Madre de Dios",2014,07,38.1,32.4,7.5,117.1,70.4,32.3,4179
"Sub-bacia Madre de Dios",2014,08,64.4,61.5,12.9,159.3,102.3,4.6,4179
"Sub-bacia Madre de Dios",2014,09,180.7,159.8,41.8,660.2,324.7,0.0,4179
"Sub-bacia Madre de Dios",2014,10,173.7,175.3,52.1,339.0,234.0,0.0,4179
"Sub-bacia Madre de Dios",2014,11,294.3,291.2,51.4,604.0,435.3,0.0,4179
"Sub-bacia Madre de Dios",2014,12,268.3,240.0,123.9,693.1,385.8,0.0,4179
"Sub-bacia Madre de Dios",2015,01,332.5,338.4,105.7,514.8,444.9,0.0,4179
"Sub-bacia Madre de Dios",2015,02,337.9,302.7,117.5,833.9,514.5,0.0,4179
"Sub-bacia Madre de Dios",2015,03,281.6,265.5,104.5,569.1,414.9,0.0,4179
"Sub-bacia Madre de Dios",2015,04,265.9,246.7,86.9,613.7,397.2,0.0,4179
"Sub-bacia Madre de Dios",2015,05,249.2,221.3,68.7,797.9,421.6,0.0,4179
"Sub-bacia Madre de Dios",2015,06,55.4,49.0,10.3,163.1,98.7,10.4,4179
"Sub-bacia Madre de Dios",2015,07,46.9,38.5,9.3,129.4,85.0,17.3,4179
"Sub-bacia Madre de Dios",2015,08,61.7,54.8,12.8,167.1,103.8,5.8,4179
"Sub-bacia Madre de Dios",2015,09,98.4,92.7,20.9,310.5,150.6,1.7,4179
"Sub-bacia Madre de Dios",2015,10,115.9,111.8,33.3,265.3,164.7,0.0,4179
"Sub-bacia Madre de Dios",2015,11,229.2,222.6,49.5,493.4,342.6,0.0,4179
"Sub-bacia Madre de Dios",2015,12,232.4,196.5,62.9,723.1,395.4,0.0,4179
"Sub-bacia Madre de Dios",2016,01,271.3,252.6,117.4,466.5,372.3,0.0,4179
"Sub-bacia Madre de Dios",2016,02,370.9,355.0,125.0,828.1,517.4,0.0,4179
"Sub-bacia Madre de Dios",2016,03,283.9,252.2,79.1,633.2,437.0,0.0,4179
"Sub-bacia Madre de Dios",2016,04,305.2,248.3,66.1,950.7,578.5,0.0,4179
"Sub-bacia Madre de Dios",2016,05,122.7,116.5,25.5,330.4,202.6,0.0,4179
"Sub-bacia Madre de Dios",2016,06,36.3,37.0,5.2,94.0,58.9,33.0,4179
"Sub-bacia Madre de Dios",2016,07,38.0,31.8,6.0,161.0,71.5,36.2,4179
"Sub-bacia Madre de Dios",2016,08,86.9,71.2,28.6,324.2,149.4,0.0,4179
"Sub-bacia Madre de Dios",2016,09,123.5,121.9,31.4,292.9,184.4,0.0,4179
"Sub-bacia Madre de Dios",2016,10,227.3,213.5,74.3,584.1,358.2,0.0,4179
"Sub-bacia Madre de Dios",2016,11,222.2,218.4,43.5,509.1,320.5,0.0,4179
"Sub-bacia Madre de Dios",2016,12,283.5,248.1,112.7,724.0,434.0,0.0,4179
"Sub-bacia Madre de Dios",2017,01,225.8,225.1,74.5,390.2,298.9,0.0,4179
"Sub-bacia Madre de Dios",2017,02,396.6,354.1,109.5,960.2,608.8,0.0,4179
"Sub-bacia Madre de Dios",2017,03,351.1,355.2,117.2,615.4,455.4,0.0,4179
"Sub-bacia Madre de Dios",2017,04,266.2,243.8,83.9,591.9,419.9,0.0,4179
"Sub-bacia Madre de Dios",2017,05,217.7,168.1,64.2,848.5,396.9,0.0,4179
"Sub-bacia Madre de Dios",2017,06,56.7,44.6,7.2,178.7,120.7,16.3,4179
"Sub-bacia Madre de Dios",2017,07,18.9,16.3,3.9,89.7,32.8,77.0,4179
"Sub-bacia Madre de Dios",2017,08,58.5,57.2,13.4,123.3,84.1,3.1,4179
"Sub-bacia Madre de Dios",2017,09,105.3,106.8,28.6,283.0,161.4,0.0,4179
"Sub-bacia Madre de Dios",2017,10,151.3,136.4,54.9,369.2,233.0,0.0,4179
"Sub-bacia Madre de Dios",2017,11,377.1,353.5,78.5,900.2,573.0,0.0,4179
"Sub-bacia Madre de Dios",2017,12,429.9,397.8,163.7,922.8,643.5,0.0,4179
"Sub-bacia Madre de Dios",2018,01,291.7,302.5,125.5,555.6,394.3,0.0,4179
"Sub-bacia Madre de Dios",2018,02,381.5,360.4,108.7,849.8,570.4,0.0,4179
"Sub-bacia Madre de Dios",2018,03,373.4,317.6,134.5,915.4,617.5,0.0,4179
"Sub-bacia Madre de Dios",2018,04,200.0,197.0,44.8,431.0,282.2,0.0,4179
"Sub-bacia Madre de Dios",2018,05,154.6,153.3,29.4,332.5,221.5,0.0,4179
"Sub-bacia Madre de Dios",2018,06,86.6,76.3,19.0,250.2,146.0,0.2,4179
"Sub-bacia Madre de Dios",2018,07,58.5,47.6,5.7,244.2,115.8,16.8,4179
"Sub-bacia Madre de Dios",2018,08,74.8,70.4,14.6,183.6,122.2,5.2,4179
"Sub-bacia Madre de Dios",2018,09,127.4,114.3,27.7,300.8,209.9,0.0,4179
"Sub-bacia Madre de Dios",2018,10,258.8,236.7,81.3,703.3,399.1,0.0,4179
"Sub-bacia Madre de Dios",2018,11,317.8,273.9,100.8,861.0,518.3,0.0,4179
"Sub-bacia Madre de Dios",2018,12,331.1,294.1,131.9,859.3,516.6,0.0,4179
"Sub-bacia Madre de Dios",2019,01,270.5,279.8,74.2,444.1,380.4,0.0,4179
"Sub-bacia Madre de Dios",2019,02,388.1,366.8,134.0,866.1,575.3,0.0,4179
"Sub-bacia Madre de Dios",2019,03,249.4,222.3,43.6,608.5,442.2,0.0,4179
"Sub-bacia Madre de Dios",2019,04,238.1,233.1,69.3,441.7,326.3,0.0,4179
"Sub-bacia Madre de Dios",2019,05,232.3,201.1,71.3,700.6,406.4,0.0,4179
"Sub-bacia Madre de Dios",2019,06,65.9,54.8,10.6,213.3,120.2,10.3,4179
"Sub-bacia Madre de Dios",2019,07,48.7,40.8,9.7,164.5,89.3,15.1,4179
"Sub-bacia Madre de Dios",2019,08,29.8,27.8,7.7,84.9,49.8,40.6,4179
"Sub-bacia Madre de Dios",2019,09,99.7,95.2,29.4,258.4,145.4,0.0,4179
"Sub-bacia Madre de Dios",2019,10,160.5,150.9,39.2,421.4,250.0,0.0,4179
"Sub-bacia Madre de Dios",2019,11,458.2,371.0,108.7,1552.8,795.4,0.0,4179
"Sub-bacia Madre de Dios",2019,12,567.9,458.1,160.1,1589.0,1023.6,0.0,4179
"Sub-bacia Madre de Dios",2020,01,253.2,253.0,91.8,439.6,362.6,0.0,4179
"Sub-bacia Madre de Dios",2020,02,394.4,357.6,151.5,955.1,585.7,0.0,4179
"Sub-bacia Madre de Dios",2020,03,321.4,287.1,168.8,736.9,494.2,0.0,4179
"Sub-bacia Madre de Dios",2020,04,175.1,183.4,21.0,358.1,266.5,0.2,4179
"Sub-bacia Madre de Dios",2020,05,107.1,98.8,27.9,393.9,176.0,0.0,4179
"Sub-bacia Madre de Dios",2020,06,48.7,40.2,6.5,152.9,90.4,22.6,4179
"Sub-bacia Madre de Dios",2020,07,46.3,43.4,9.1,113.7,72.3,11.8,4179
"Sub-bacia Madre de Dios",2020,08,29.3,28.4,6.5,72.6,43.6,39.6,4179
"Sub-bacia Madre de Dios",2020,09,81.3,71.8,24.6,233.8,131.4,0.0,4179
"Sub-bacia Madre de Dios",2020,10,89.2,88.9,16.4,213.2,127.3,2.0,4179
"Sub-bacia Madre de Dios",2020,11,177.3,175.1,25.7,391.7,287.8,0.0,4179
"Sub-bacia Madre de Dios",2020,12,348.1,328.8,112.0,794.3,498.1,0.0,4179
"Sub-bacia Madre de Dios",2021,01,248.3,237.5,116.3,538.4,361.7,0.0,4179
"Sub-bacia Madre de Dios",2021,02,425.3,422.2,181.2,867.7,566.4,0.0,4179
"Sub-bacia Madre de Dios",2021,03,356.2,347.8,110.0,704.7,496.3,0.0,4179
"Sub-bacia Madre de Dios",2021,04,328.2,247.8,36.1,1167.3,674.9,0.0,4179
"Sub-bacia Madre de Dios",2021,05,124.3,117.2,35.1,361.1,202.7,0.0,4179
"Sub-bacia Madre de Dios",2021,06,118.9,104.5,13.4,273.8,203.7,1.2,4179
"Sub-bacia Madre de Dios",2021,07,30.3,28.9,3.3,96.4,55.4,42.3,4179
"Sub-bacia Madre de Dios",2021,08,22.4,21.1,6.3,60.0,33.6,69.8,4179
"Sub-bacia Madre de Dios",2021,09,89.5,83.5,22.0,245.8,145.2,0.4,4179
"Sub-bacia Madre de Dios",2021,10,153.7,147.7,58.1,376.7,248.2,0.0,4179
"Sub-bacia Madre de Dios",2021,11,344.9,324.5,82.1,795.8,528.9,0.0,4179
"Sub-bacia Madre de Dios",2021,12,365.4,361.9,145.9,592.9,486.7,0.0,4179
"Sub-bacia Madre de Dios",2022,01,238.9,240.4,84.4,451.5,341.3,0.0,4179
"Sub-bacia Madre de Dios",2022,02,314.1,294.5,110.8,839.6,483.8,0.0,4179
"Sub-bacia Madre de Dios",2022,03,322.3,282.1,116.1,770.5,510.7,0.0,4179
"Sub-bacia Madre de Dios",2022,04,109.9,107.0,23.5,304.4,192.4,0.1,4179
"Sub-bacia Madre de Dios",2022,05,101.4,92.2,29.8,312.1,161.6,0.0,4179
"Sub-bacia Madre de Dios",2022,06,70.8,68.3,10.7,165.4,112.0,4.3,4179
"Sub-bacia Madre de Dios",2022,07,55.9,50.1,7.5,180.4,97.2,12.8,4179
"Sub-bacia Madre de Dios",2022,08,71.3,70.8,12.8,190.8,114.8,5.7,4179
"Sub-bacia Madre de Dios",2022,09,185.5,172.4,32.1,502.3,306.0,0.0,4179
"Sub-bacia Madre de Dios",2022,10,156.2,175.0,19.3,259.2,210.4,0.3,4179
"Sub-bacia Madre de Dios",2022,11,195.7,183.9,24.9,535.9,305.2,0.0,4179
"Sub-bacia Madre de Dios",2022,12,507.5,419.9,159.2,1407.5,962.1,0.0,4179
"Sub-bacia Madre de Dios",2023,01,189.5,179.6,70.9,322.2,258.8,0.0,4179
"Sub-bacia Madre de Dios",2023,02,326.8,279.2,145.7,817.9,517.5,0.0,4179
"Sub-bacia Madre de Dios",2023,03,417.2,407.6,96.0,785.1,555.8,0.0,4179
"Sub-bacia Madre de Dios",2023,04,263.0,239.6,43.8,722.0,451.2,0.0,4179
"Sub-bacia Madre de Dios",2023,05,249.4,232.0,70.0,578.2,385.5,0.0,4179
"Sub-bacia Madre de Dios",2023,06,31.0,31.1,7.1,69.3,47.0,35.9,4179
"Sub-bacia Madre de Dios",2023,07,24.5,21.3,2.9,92.3,48.3,56.9,4179
"Sub-bacia Madre de Dios",2023,08,33.0,32.4,9.3,105.2,48.0,24.9,4179
"Sub-bacia Madre de Dios",2023,09,120.6,111.9,31.5,353.3,181.0,0.0,4179
